0.001000,0.010278,0.061000,0.019750,0.037000,0.012392,0.017364,0.015286,0.001000,0.010783,0.046000,0.014636,0.012538,0.001000,0.018308,0.011000,0.019000,0.012538,0.001000,0.016789,0.001000,0.015062,0.016517,0.001000,0.057250,0.076000,0.001000,0.001000,0.014043,0.020565,0.012250,0.012392,0.001000,0.012392,0.001000,0.001000,0.014043,0.001000,0.001000,0.018647,0.001000,0.065286,0.011345,0.013329,0.001000,0.015286,0.001000,0.011345,0.001000,0.014636,0.001000,0.012538,0.181000,0.016789,0.076000,0.011588,0.001000,0.014235,0.017981,0.024077,0.017364,0.023500,0.001000,0.001000,0.048368,0.027471,0.001000,0.011227,0.010278,0.011465,0.016254,0.025324,0.015062,0.034333,0.010574,0.011588,0.014043,0.001000,0.013329,0.014846,0.034333,0.034333,0.012392,0.019000,0.001000,0.019000,0.001000,0.001000,0.040130,0.011000,0.019750,0.014433,0.001000,0.028273,0.013500,0.001000,0.061000,0.019750,0.001000,0.013500
0.001000,0.001000,0.001000,0.019750,0.001000,0.012392,0.017364,0.015286,0.001000,0.010783,0.001000,0.001000,0.012538,0.001000,0.001000,0.011000,0.019000,0.012538,0.001000,0.016789,0.001000,0.015062,0.016517,0.001000,0.001000,0.001000,0.001000,0.001000,0.014043,0.001000,0.012250,0.012392,0.001000,0.012392,0.001000,0.022951,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011345,0.013329,0.038500,0.001000,0.001000,0.011345,0.001000,0.014636,0.001000,0.012538,0.001000,0.016789,0.076000,0.011588,0.001000,0.014235,0.001000,0.001000,0.017364,0.001000,0.001000,0.001000,0.001000,0.027471,0.026000,0.011227,0.010278,0.011465,0.016254,0.025324,0.001000,0.001000,0.010574,0.011588,0.001000,0.001000,0.013329,0.014846,0.001000,0.034333,0.001000,0.001000,0.001000,0.019000,0.001000,0.001000,0.001000,0.011000,0.001000,0.001000,0.021455,0.001000,0.013500,0.001000,0.001000,0.001000,0.001000,0.013500
0.001000,0.010278,0.001000,0.001000,0.001000,0.012392,0.001000,0.001000,0.001000,0.010783,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.012538,0.001000,0.001000,0.001000,0.015062,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011345,0.001000,0.001000,0.001000,0.001000,0.011345,0.001000,0.001000,0.001000,0.012538,0.001000,0.001000,0.001000,0.011588,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011227,0.010278,0.011465,0.001000,0.001000,0.015062,0.001000,0.010574,0.011588,0.014043,0.001000,0.013329,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011000,0.001000,0.014433,0.021455,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.013500
0.001000,0.010278,0.001000,0.001000,0.001000,0.012392,0.001000,0.001000,0.001000,0.010783,0.001000,0.014636,0.012538,0.001000,0.001000,0.011000,0.019000,0.012538,0.001000,0.016789,0.001000,0.015062,0.001000,0.070231,0.001000,0.001000,0.001000,0.001000,0.014043,0.020565,0.012250,0.012392,0.001000,0.012392,0.001000,0.022951,0.014043,0.001000,0.001000,0.001000,0.001000,0.001000,0.011345,0.001000,0.038500,0.001000,0.001000,0.011345,0.001000,0.014636,0.001000,0.012538,0.001000,0.001000,0.001000,0.011588,0.001000,0.014235,0.017981,0.001000,0.017364,0.023500,0.001000,0.001000,0.001000,0.001000,0.001000,0.011227,0.010278,0.011465,0.001000,0.025324,0.015062,0.034333,0.010574,0.011588,0.014043,0.001000,0.013329,0.014846,0.001000,0.034333,0.012392,0.001000,0.025324,0.019000,0.001000,0.030032,0.001000,0.011000,0.019750,0.014433,0.001000,0.001000,0.013500,0.024684,0.001000,0.019750,0.001000,0.013500
0.001000,0.010278,0.001000,0.001000,0.001000,0.012392,0.017364,0.001000,0.001000,0.010783,0.001000,0.014636,0.012538,0.001000,0.018308,0.011000,0.019000,0.012538,0.001000,0.016789,0.001000,0.015062,0.016517,0.001000,0.001000,0.001000,0.001000,0.001000,0.014043,0.020565,0.012250,0.012392,0.037000,0.012392,0.070231,0.022951,0.014043,0.001000,0.001000,0.018647,0.001000,0.001000,0.011345,0.013329,0.038500,0.015286,0.001000,0.011345,0.031000,0.001000,0.001000,0.012538,0.001000,0.016789,0.001000,0.011588,0.001000,0.014235,0.001000,0.024077,0.001000,0.001000,0.001000,0.046000,0.001000,0.027471,0.001000,0.011227,0.010278,0.011465,0.016254,0.025324,0.015062,0.001000,0.010574,0.011588,0.014043,0.001000,0.013329,0.014846,0.034333,0.001000,0.012392,0.019000,0.001000,0.019000,0.001000,0.001000,0.001000,0.011000,0.001000,0.014433,0.001000,0.001000,0.013500,0.024684,0.001000,0.019750,0.001000,0.013500
0.001000,0.010278,0.001000,0.019750,0.037000,0.001000,0.001000,0.001000,0.001000,0.010783,0.001000,0.014636,0.012538,0.001000,0.018308,0.011000,0.019000,0.012538,0.001000,0.001000,0.001000,0.001000,0.016517,0.001000,0.001000,0.001000,0.001000,0.001000,0.014043,0.001000,0.012250,0.012392,0.037000,0.012392,0.001000,0.001000,0.014043,0.001000,0.001000,0.018647,0.001000,0.001000,0.011345,0.013329,0.001000,0.001000,0.001000,0.011345,0.001000,0.001000,0.001000,0.012538,0.001000,0.016789,0.001000,0.011588,0.001000,0.014235,0.017981,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011227,0.010278,0.011465,0.016254,0.001000,0.015062,0.001000,0.010574,0.011588,0.014043,0.001000,0.013329,0.014846,0.001000,0.001000,0.012392,0.001000,0.001000,0.019000,0.001000,0.001000,0.001000,0.011000,0.019750,0.001000,0.001000,0.001000,0.013500,0.001000,0.001000,0.019750,0.001000,0.013500
0.001000,0.010278,0.061000,0.001000,0.001000,0.012392,0.001000,0.015286,0.037000,0.010783,0.046000,0.014636,0.012538,0.001000,0.018308,0.011000,0.019000,0.012538,0.001000,0.016789,0.001000,0.015062,0.016517,0.001000,0.001000,0.001000,0.001000,0.001000,0.014043,0.001000,0.012250,0.012392,0.037000,0.012392,0.070231,0.022951,0.014043,0.001000,0.001000,0.001000,0.001000,0.001000,0.011345,0.013329,0.038500,0.015286,0.001000,0.011345,0.031000,0.014636,0.040130,0.012538,0.001000,0.001000,0.001000,0.011588,0.001000,0.014235,0.017981,0.024077,0.017364,0.023500,0.001000,0.046000,0.001000,0.027471,0.026000,0.011227,0.010278,0.011465,0.016254,0.025324,0.015062,0.001000,0.010574,0.011588,0.014043,0.001000,0.013329,0.014846,0.034333,0.034333,0.012392,0.019000,0.001000,0.019000,0.001000,0.001000,0.001000,0.011000,0.019750,0.014433,0.021455,0.001000,0.013500,0.024684,0.001000,0.001000,0.001000,0.013500
0.001000,0.010278,0.001000,0.019750,0.001000,0.012392,0.017364,0.001000,0.001000,0.010783,0.046000,0.014636,0.012538,0.001000,0.001000,0.011000,0.001000,0.012538,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.076000,0.014043,0.020565,0.012250,0.012392,0.001000,0.012392,0.001000,0.001000,0.014043,0.001000,0.051000,0.001000,0.001000,0.001000,0.011345,0.013329,0.001000,0.015286,0.001000,0.011345,0.001000,0.014636,0.001000,0.012538,0.001000,0.001000,0.001000,0.011588,0.101000,0.014235,0.017981,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.026000,0.011227,0.010278,0.011465,0.016254,0.001000,0.015062,0.001000,0.010574,0.001000,0.014043,0.001000,0.013329,0.001000,0.001000,0.034333,0.012392,0.019000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011000,0.019750,0.014433,0.021455,0.001000,0.013500,0.001000,0.001000,0.001000,0.001000,0.013500
0.001000,0.010278,0.001000,0.019750,0.037000,0.012392,0.017364,0.015286,0.001000,0.010783,0.001000,0.001000,0.001000,0.001000,0.001000,0.011000,0.001000,0.012538,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.012250,0.012392,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011345,0.001000,0.001000,0.015286,0.001000,0.011345,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.017364,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011227,0.010278,0.001000,0.001000,0.025324,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.013329,0.001000,0.001000,0.001000,0.012392,0.019000,0.001000,0.001000,0.001000,0.001000,0.001000,0.011000,0.019750,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.013500
0.001000,0.001000,0.001000,0.001000,0.001000,0.012392,0.001000,0.001000,0.001000,0.001000,0.001000,0.001000,0.012538,0.001000,0.018308,0.011000,0.019000,0.012538,0.001000,0.001000,0.001000,0.015062,0.016517,0.001000,0.001000,0.001000,0.001000,0.076000,0.014043,0.020565,0.012250,0.012392,0.037000,0.012392,0.001000,0.001000,0.014043,0.001000,0.001000,0.018647,0.001000,0.001000,0.011345,0.013329,0.001000,0.015286,0.001000,0.011345,0.031000,0.014636,0.040130,0.012538,0.001000,0.001000,0.001000,0.011588,0.001000,0.001000,0.001000,0.024077,0.017364,0.001000,0.001000,0.001000,0.001000,0.027471,0.001000,0.011227,0.010278,0.011465,0.001000,0.001000,0.015062,0.001000,0.010574,0.011588,0.014043,0.001000,0.013329,0.014846,0.001000,0.001000,0.012392,0.001000,0.025324,0.019000,0.001000,0.001000,0.040130,0.011000,0.001000,0.014433,0.021455,0.001000,0.013500,0.001000,0.001000,0.001000,0.001000,0.001000
